LAYER_EXCEPTION	state=226	E=4	Q=45	demand=38	exactcap=28	exactdef=10	layerupper=38	layerexcess=0	gens=5	types=0,1,3,7,0,-1,0;1,4,5,1,0,-1,3;2,4,3,1,0,-1,3;2,5,4,1,0,-1,6;2,6,5,1,0,-1,7;4,6,2,1,1,0,6;4,7,3,1,1,1,6;5,8,2,1,1,2,6;6,9,2,3,1,3,6;7,10,0,1,1,4,5
LAYER_EXCEPTION	state=226	E=4	Q=45	demand=38	exactcap=28	exactdef=10	layerupper=38	layerexcess=0	gens=4	types=0,1,3,7,0,-1,0;1,4,5,1,0,-1,4;2,4,3,1,0,-1,4;2,5,4,1,0,-1,6;2,6,5,1,0,-1,7;4,6,2,1,1,0,6;5,8,2,3,1,1,6;6,9,2,2,1,2,6;7,10,0,1,1,3,5
LAYER_EXCEPTION	state=226	E=4	Q=45	demand=38	exactcap=29	exactdef=9	layerupper=38	layerexcess=0	gens=3	types=0,1,3,7,0,-1,0;1,4,5,1,0,-1,3;2,4,3,1,0,-1,3;2,5,4,1,0,-1,7;2,6,5,1,0,-1,7;4,6,2,1,1,0,6;5,8,2,2,1,1,6;6,9,2,4,1,2,6
LAYER_EXCEPTION	state=226	E=4	Q=45	demand=37	exactcap=29	exactdef=8	layerupper=37	layerexcess=0	gens=4	types=0,1,3,7,0,-1,0;2,4,3,1,0,-1,3;2,5,4,2,0,-1,6;2,6,5,1,0,-1,7;3,6,3,1,1,0,6;4,6,2,1,1,0,6;5,8,2,1,1,1,6;6,9,2,3,1,2,6;7,10,0,1,1,3,4
LAYER_EXCEPTION	state=226	E=4	Q=45	demand=37	exactcap=30	exactdef=7	layerupper=37	layerexcess=0	gens=4	types=0,1,3,7,0,-1,0;2,4,3,1,0,-1,3;2,5,4,2,0,-1,6;2,6,5,1,0,-1,7;4,6,2,1,1,0,6;4,7,3,2,1,1,6;6,9,2,3,1,2,6;7,10,0,1,1,3,5
LAYER_EXCEPTION	state=226	E=4	Q=45	demand=37	exactcap=29	exactdef=8	layerupper=37	layerexcess=0	gens=5	types=0,1,3,7,0,-1,0;2,4,3,1,0,-1,4;2,5,4,2,0,-1,6;2,6,5,1,0,-1,7;4,6,2,1,1,0,6;4,7,3,1,1,1,6;5,8,2,2,1,2,6;6,9,2,2,1,3,6;7,10,0,1,1,4,5
LAYER_EXCEPTION	state=226	E=4	Q=45	demand=37	exactcap=31	exactdef=6	layerupper=37	layerexcess=0	gens=4	types=0,1,3,7,0,-1,0;2,4,3,1,0,-1,3;2,5,4,2,0,-1,7;2,6,5,1,0,-1,7;4,6,2,1,1,0,6;4,7,3,1,1,1,6;5,8,2,1,1,2,6;6,9,2,4,1,3,6
LAYER_EXCEPTION	state=226	E=4	Q=45	demand=37	exactcap=28	exactdef=9	layerupper=37	layerexcess=0	gens=4	types=0,1,3,7,0,-1,0;2,4,3,1,0,-1,5;2,5,4,2,0,-1,6;2,6,5,1,0,-1,7;4,6,2,1,1,0,6;5,8,2,4,1,1,6;6,9,2,1,1,2,6;7,10,0,1,1,3,5
LAYER_EXCEPTION	state=226	E=4	Q=45	demand=37	exactcap=30	exactdef=7	layerupper=37	layerexcess=0	gens=3	types=0,1,3,7,0,-1,0;2,4,3,1,0,-1,4;2,5,4,2,0,-1,7;2,6,5,1,0,-1,7;4,6,2,1,1,0,6;5,8,2,3,1,1,6;6,9,2,3,1,2,6
LAYER_EXCEPTION	state=226	E=4	Q=45	demand=38	exactcap=31	exactdef=7	layerupper=38	layerexcess=0	gens=3	types=0,1,3,7,0,-1,0;1,5,6,1,0,-1,7;2,4,3,1,0,-1,3;2,5,4,2,0,-1,7;4,6,2,1,1,0,6;5,8,2,2,1,1,6;6,9,2,4,1,2,6
LAYER_EXCEPTION	state=226	E=4	Q=45	demand=37	exactcap=30	exactdef=7	layerupper=37	layerexcess=0	gens=3	types=0,1,3,7,0,-1,0;2,4,3,1,0,-1,3;2,5,4,2,0,-1,7;2,6,5,1,0,-1,7;3,5,2,1,1,0,6;5,8,2,2,1,1,6;6,9,2,4,1,2,5
LAYER_EXCEPTION	state=226	E=5	Q=46	demand=38	exactcap=30	exactdef=8	layerupper=38	layerexcess=0	gens=4	types=0,1,3,7,0,-1,0;2,5,4,3,0,-1,6;2,6,5,1,0,-1,7;4,6,2,2,1,0,6;5,8,3,1,1,1,6;6,9,2,3,1,2,6;7,10,0,1,1,3,4
LAYER_EXCEPTION	state=226	E=5	Q=46	demand=38	exactcap=31	exactdef=7	layerupper=38	layerexcess=0	gens=2	types=0,1,3,7,0,-1,0;2,5,4,3,0,-1,7;2,6,5,1,0,-1,7;4,6,2,2,1,0,6;6,9,2,5,1,1,6
